ride_id,user_id,driver_id,vehicle_id,start_location,end_location,start_date,start_hour,end_date,end_hour,distance_km,fare_amount
34738,4097,209,142,Oujda (OUD),Berkane,2024-08-19,23,2024-08-20,1,62.54,225.89
34739,6489,187,265,Nador (NDR),Beni Ensar,2024-06-07,9,2024-06-07,10,31.61,117.64
34740,746,238,132,Tangier (TNG),Malabata,2024-05-04,0,2024-05-04,0,18.61,72.13
34741,5420,41,228,Oujda (OUD),Berkane,2024-06-30,12,2024-06-30,13,62.75,226.62
34742,146,200,12,Marrakech (RAK),Medina,2024-01-02,21,2024-01-02,21,4.24,21.84
34743,6653,19,176,Tangier (TNG),Port Tanger Ville,2024-05-04,19,2024-05-04,19,18.8,72.8
34744,910,289,161,Agadir (AGA),Ait Melloul,2024-08-31,23,2024-08-31,23,16.91,66.18
34745,1788,77,257,Fes (FEZ),Ville Nouvelle,2024-02-13,0,2024-02-13,0,12.87,52.04
34746,4226,240,266,Laayoune (EUN),Al Wahda,2024-08-24,10,2024-08-24,10,11.68,47.88
34747,5332,223,177,Oujda (OUD),Al Qods,2024-08-22,2,2024-08-22,3,12.27,49.94
34748,9474,44,184,Marrakech (RAK),Palmeraie,2024-08-08,16,2024-08-08,17,17.88,69.58
34749,8284,174,144,Casablanca (CMN),Mohammedia,2024-08-05,6,2024-08-05,8,32.72,121.52
34750,3394,73,203,Agadir (AGA),Talborjt,2024-07-27,8,2024-07-27,9,24.65,93.28
34751,5175,263,288,Casablanca (CMN),Bouskoura,2024-09-05,22,2024-09-05,23,19.39,74.87
34752,8453,237,77,Casablanca (CMN),Bouskoura,2024-05-21,11,2024-05-21,12,17.69,68.92
34753,5561,62,283,Oujda (OUD),Al Qods,2024-01-04,11,2024-01-04,12,15.9,62.65
34754,9440,179,9,Rabat-Salé (RBA),Hay Riad,2024-09-09,3,2024-09-09,3,15.44,61.04
34755,8594,165,194,Casablanca (CMN),Bouskoura,2024-05-18,10,2024-05-18,10,17.17,67.1
34756,6456,46,95,Nador (NDR),Beni Ensar,2024-07-14,16,2024-07-14,16,31.69,117.92
34757,5114,290,23,Oujda (OUD),Al Qods,2024-03-18,7,2024-03-18,8,15.4,60.9
34758,748,206,101,Agadir (AGA),Talborjt,2024-03-31,14,2024-03-31,15,24.61,93.14
34759,7364,174,144,Agadir (AGA),Talborjt,2024-01-20,7,2024-01-20,7,22.07,84.24
34760,2586,255,51,Agadir (AGA),Ait Melloul,2024-04-23,19,2024-04-23,20,16.95,66.32
34761,2138,253,153,Marrakech (RAK),Medina,2024-09-16,7,2024-09-16,7,6.72,30.52
34762,7356,218,211,Tangier (TNG),Malabata,2024-09-21,16,2024-09-21,16,17.85,69.48
34763,413,216,88,Casablanca (CMN),Mohammedia,2024-09-27,6,2024-09-27,7,29.04,108.64
34764,1165,235,233,Fes (FEZ),Batha,2024-06-29,12,2024-06-29,12,16.01,63.04
34765,9696,88,270,Casablanca (CMN),Maarif,2024-04-28,21,2024-04-28,22,29.42,109.97
34766,8297,52,148,Marrakech (RAK),Targa,2024-07-23,20,2024-07-23,20,8.48,36.68
34767,2370,101,45,Fes (FEZ),Saiss district,2024-09-25,6,2024-09-25,6,5.53,26.36
34768,7469,295,109,Rabat-Salé (RBA),Salé Center,2024-07-11,14,2024-07-11,14,9.47,40.15
34769,7866,242,248,Casablanca (CMN),Maarif,2024-08-07,16,2024-08-07,17,22.97,87.4
34770,5266,24,37,Tangier (TNG),Port Tanger Ville,2024-06-12,0,2024-06-12,1,18.53,71.86
34771,5366,270,114,Casablanca (CMN),Bouskoura,2024-04-27,2,2024-04-27,2,21.76,83.16
34772,7358,207,230,Tangier (TNG),Port Tanger Ville,2024-09-06,8,2024-09-06,8,19.47,75.14
34773,3400,20,293,Fes (FEZ),Ville Nouvelle,2024-08-29,13,2024-08-29,13,14.6,58.1
34774,5847,16,287,Nador (NDR),Beni Ensar,2024-01-11,21,2024-01-11,22,31.67,117.84
34775,6640,215,17,Dakhla (VIL),Port Dakhla,2024-06-16,11,2024-06-16,11,7.7,33.95
34776,3794,159,179,Agadir (AGA),Taghazout,2024-04-04,22,2024-04-04,23,35.53,131.36
34777,7378,25,226,Marrakech (RAK),Palmeraie,2024-08-21,6,2024-08-21,7,16.06,63.21
34778,5355,238,132,Dakhla (VIL),Port Dakhla,2024-02-22,10,2024-02-22,10,7.7,33.95
34779,6762,180,300,Nador (NDR),Beni Ensar,2024-03-21,17,2024-03-21,18,29.25,109.38
34780,957,276,115,Agadir (AGA),Talborjt,2024-07-01,15,2024-07-01,15,23.05,87.68
34781,4886,138,235,Rabat-Salé (RBA),Agdal,2024-02-17,5,2024-02-17,5,18.06,70.21
34782,2461,52,148,Casablanca (CMN),Maarif,2024-09-18,15,2024-09-18,16,24.66,93.31
34783,6977,231,190,Casablanca (CMN),Maarif,2024-04-27,13,2024-04-27,13,26.95,101.32
34784,6986,214,113,Casablanca (CMN),Maarif,2024-08-31,5,2024-08-31,5,29.6,110.6
34785,5585,279,38,Dakhla (VIL),PK25,2024-09-27,21,2024-09-27,22,27.45,103.08
34786,1470,249,99,Casablanca (CMN),Mohammedia,2024-09-20,0,2024-09-20,1,30.35,113.22
34787,1559,157,283,Oujda (OUD),Berkane,2024-02-16,12,2024-02-16,14,55.06,199.71
34788,8958,217,69,Nador (NDR),Selouane,2024-04-03,10,2024-04-03,10,12.89,52.12
34789,3645,94,98,Oujda (OUD),Berkane,2024-07-20,13,2024-07-20,16,56.22,203.77
34790,7499,113,37,Marrakech (RAK),Palmeraie,2024-03-13,12,2024-03-13,12,17.67,68.84
34791,4884,69,262,Rabat-Salé (RBA),Agdal,2024-03-06,2,2024-03-06,3,18.03,70.1
34792,8114,41,228,Dakhla (VIL),Port Dakhla,2024-08-10,5,2024-08-10,6,6.92,31.22
34793,3074,165,194,Marrakech (RAK),Medina,2024-07-10,4,2024-07-10,4,6.43,29.5
34794,7801,221,49,Rabat-Salé (RBA),Salé Center,2024-08-11,9,2024-08-11,9,11.04,45.64
34795,9465,30,49,Fes (FEZ),Ville Nouvelle,2024-08-30,4,2024-08-30,5,12.67,51.34
34796,1104,230,256,Marrakech (RAK),Targa,2024-06-27,18,2024-06-27,18,10.04,42.14
34797,5741,20,293,Laayoune (EUN),Al Wahda,2024-03-07,9,2024-03-07,9,10.82,44.87
34798,3052,285,253,Agadir (AGA),Talborjt,2024-05-08,5,2024-05-08,5,20.71,79.48
34799,65,206,101,Fes (FEZ),Ville Nouvelle,2024-07-23,0,2024-07-23,1,14.33,57.16
34800,3279,181,236,Casablanca (CMN),Bouskoura,2024-05-19,4,2024-05-19,4,16.88,66.08
34801,4256,185,140,Casablanca (CMN),Mohammedia,2024-09-29,11,2024-09-29,12,30.42,113.47
34802,5476,178,91,Casablanca (CMN),Maarif,2024-08-30,21,2024-08-30,21,23.0,87.5
34803,3755,98,89,Rabat-Salé (RBA),Temara,2024-06-24,14,2024-06-24,15,27.21,102.24
34804,9944,224,221,Rabat-Salé (RBA),Hay Riad,2024-06-25,8,2024-06-25,8,15.79,62.26
34805,7215,173,190,Casablanca (CMN),Bouskoura,2024-02-19,0,2024-02-19,1,20.83,79.9
34806,865,38,98,Tangier (TNG),Port Tanger Ville,2024-07-29,3,2024-07-29,3,15.5,61.25
34807,1485,149,143,Rabat-Salé (RBA),Salé Center,2024-09-30,3,2024-09-30,4,12.49,50.72
34808,865,132,221,Agadir (AGA),Taghazout,2024-09-11,16,2024-09-11,17,36.74,135.59
34809,9325,60,138,Fes (FEZ),Batha,2024-09-20,20,2024-09-20,20,16.15,63.52
34810,4734,78,215,Fes (FEZ),Batha,2024-02-22,4,2024-02-22,4,19.78,76.23
34811,2791,253,153,Laayoune (EUN),Foum El Oued,2024-09-13,3,2024-09-13,3,24.1,91.35
34812,4346,57,145,Tangier (TNG),Port Tanger Ville,2024-05-09,22,2024-05-09,23,19.1,73.85
34813,5783,116,45,Marrakech (RAK),Medina,2024-07-05,15,2024-07-05,15,6.14,28.49
34814,6483,151,37,Oujda (OUD),Al Qods,2024-03-01,1,2024-03-01,1,10.99,45.46
34815,7455,58,210,Agadir (AGA),Talborjt,2024-07-31,3,2024-07-31,3,24.78,93.73
34816,9300,131,2,Dakhla (VIL),Port Dakhla,2024-04-11,23,2024-04-11,23,5.09,24.82
34817,5114,119,272,Fes (FEZ),Ville Nouvelle,2024-05-19,10,2024-05-19,10,15.16,60.06
34818,6661,117,33,Nador (NDR),Beni Ensar,2024-09-21,12,2024-09-21,12,30.58,114.03
34819,7806,169,148,Tangier (TNG),Port Tanger Ville,2024-07-05,6,2024-07-05,6,15.14,59.99
34820,1681,179,9,Fes (FEZ),Ville Nouvelle,2024-09-30,14,2024-09-30,15,15.38,60.83
34821,3623,128,206,Dakhla (VIL),PK25,2024-06-25,1,2024-06-25,1,25.29,95.52
34822,3770,94,98,Marrakech (RAK),Gueliz,2024-09-20,12,2024-09-20,12,7.71,33.98
34823,9648,292,73,Fes (FEZ),Batha,2024-09-25,11,2024-09-25,11,19.15,74.02
34824,8469,126,256,Agadir (AGA),Talborjt,2024-07-16,17,2024-07-16,18,22.7,86.45
34825,2797,278,152,Agadir (AGA),Talborjt,2024-06-07,15,2024-06-07,15,24.92,94.22
34826,1562,243,82,Casablanca (CMN),Mohammedia,2024-03-21,17,2024-03-21,17,26.64,100.24
34827,226,149,143,Rabat-Salé (RBA),Salé Center,2024-10-01,10,2024-10-01,10,14.53,57.86
34828,7196,131,2,Casablanca (CMN),Mohammedia,2024-01-31,6,2024-01-31,6,34.62,128.17
34829,7621,283,254,Agadir (AGA),Inezgane,2024-05-23,9,2024-05-23,10,17.53,68.36
34830,3774,39,274,Oujda (OUD),Lazaret,2024-06-28,18,2024-06-28,18,12.07,49.24
34831,7839,110,261,Agadir (AGA),Talborjt,2024-02-10,5,2024-02-10,5,25.73,97.06
34832,7799,244,293,Fes (FEZ),Batha,2024-04-08,12,2024-04-08,12,17.87,69.54
34833,1218,226,66,Fes (FEZ),Batha,2024-09-10,0,2024-09-10,0,15.13,59.96
34834,4696,225,138,Casablanca (CMN),Mohammedia,2024-04-23,23,2024-04-23,23,28.03,105.1
34835,4124,123,39,Casablanca (CMN),Bouskoura,2024-03-25,11,2024-03-25,12,17.41,67.94
34836,8989,104,253,Fes (FEZ),Ville Nouvelle,2024-08-02,13,2024-08-02,14,15.02,59.57
34837,6932,214,113,Tangier (TNG),Gzenaya,2024-02-23,0,2024-02-23,0,8.77,37.7
34838,3893,202,80,Oujda (OUD),Berkane,2024-01-19,10,2024-01-19,11,60.47,218.64
34839,8220,133,271,Rabat-Salé (RBA),Salé Center,2024-06-07,8,2024-06-07,8,14.38,57.33
34840,2824,135,279,Nador (NDR),Beni Ensar,2024-06-25,5,2024-06-25,6,27.18,102.13
34841,2701,116,45,Casablanca (CMN),Maarif,2024-05-31,15,2024-05-31,16,31.45,117.08
34842,4856,101,45,Dakhla (VIL),PK25,2024-10-02,21,2024-10-02,22,29.75,111.12
34843,2884,22,48,Rabat-Salé (RBA),Salé Center,2024-07-07,2,2024-07-07,3,12.73,51.56
34844,1863,190,59,Rabat-Salé (RBA),Salé Center,2024-06-22,17,2024-06-22,17,14.03,56.1
34845,3890,216,88,Fes (FEZ),Ville Nouvelle,2024-02-20,8,2024-02-20,8,12.19,49.66
34846,1861,97,8,Marrakech (RAK),Targa,2024-04-19,1,2024-04-19,2,10.64,44.24
34847,2424,131,2,Agadir (AGA),Taghazout,2024-04-19,14,2024-04-19,15,37.83,139.4
34848,2053,112,37,Marrakech (RAK),Gueliz,2024-01-14,10,2024-01-14,10,6.79,30.76
34849,4094,26,171,Laayoune (EUN),Al Wahda,2024-07-09,17,2024-07-09,17,11.82,48.37
34850,9953,182,151,Fes (FEZ),Saiss district,2024-03-23,10,2024-03-23,10,6.24,28.84
34851,3558,208,146,Agadir (AGA),Talborjt,2024-09-28,19,2024-09-28,20,20.4,78.4
34852,2178,91,195,Agadir (AGA),Ait Melloul,2024-08-04,15,2024-08-04,16,16.39,64.37
34853,7713,153,227,Tangier (TNG),Port Tanger Ville,2024-08-24,14,2024-08-24,14,19.72,76.02
34854,8956,220,97,Dakhla (VIL),PK25,2024-06-27,1,2024-06-27,2,25.92,97.72
34855,7794,223,177,Marrakech (RAK),Gueliz,2024-04-29,16,2024-04-29,16,6.53,29.86
34856,9584,280,97,Marrakech (RAK),Gueliz,2024-05-03,22,2024-05-03,22,8.27,35.94
34857,8,24,37,Agadir (AGA),Taghazout,2024-02-01,2,2024-02-01,3,40.04,147.14
34858,8070,49,129,Rabat-Salé (RBA),Hay Riad,2024-02-29,1,2024-02-29,1,12.52,50.82
34859,100,256,108,Rabat-Salé (RBA),Temara,2024-06-29,22,2024-06-29,22,27.25,102.38
34860,3100,25,226,Agadir (AGA),Taghazout,2024-04-19,2,2024-04-19,3,45.19,165.16
34861,8681,224,221,Rabat-Salé (RBA),Hay Riad,2024-03-01,17,2024-03-01,17,17.1,66.85
34862,6890,241,289,Agadir (AGA),Talborjt,2024-03-23,1,2024-03-23,2,27.44,103.04
34863,601,10,152,Marrakech (RAK),Targa,2024-07-08,17,2024-07-08,18,10.01,42.04
34864,7039,180,300,Agadir (AGA),Ait Melloul,2024-07-16,13,2024-07-16,13,11.46,47.11
34865,1816,237,77,Laayoune (EUN),Foum El Oued,2024-04-22,5,2024-04-22,6,19.5,75.25
34866,9790,226,66,Tangier (TNG),Cap Spartel,2024-08-30,0,2024-08-30,1,19.7,75.95
34867,3353,261,42,Laayoune (EUN),Foum El Oued,2024-02-25,3,2024-02-25,4,21.19,81.17
34868,7232,58,210,Casablanca (CMN),Maarif,2024-07-30,6,2024-07-30,7,30.74,114.59
34869,624,133,271,Agadir (AGA),Ait Melloul,2024-03-12,10,2024-03-12,11,14.49,57.72
34870,2646,260,201,Casablanca (CMN),Maarif,2024-06-17,18,2024-06-17,19,30.74,114.59
34871,1752,1,284,Dakhla (VIL),Port Dakhla,2024-05-25,4,2024-05-25,4,9.47,40.15
34872,2640,277,269,Oujda (OUD),Berkane,2024-05-19,3,2024-05-19,5,55.0,199.5
34873,3882,83,144,Nador (NDR),Beni Ensar,2024-04-29,7,2024-04-29,8,31.25,116.38
34874,3335,21,9,Marrakech (RAK),Gueliz,2024-08-22,9,2024-08-22,10,8.85,37.97
34875,1256,144,40,Casablanca (CMN),Mohammedia,2024-06-30,13,2024-06-30,14,25.01,94.54
34876,5193,21,9,Casablanca (CMN),Bouskoura,2024-05-27,15,2024-05-27,15,17.93,69.76
34877,2352,300,282,Oujda (OUD),Al Qods,2024-08-05,21,2024-08-05,22,12.58,51.03
34878,3455,152,204,Tangier (TNG),Gzenaya,2024-09-22,2,2024-09-22,2,10.72,44.52
34879,7655,146,44,Marrakech (RAK),Medina,2024-05-03,22,2024-05-03,22,5.95,27.82
34880,2444,107,247,Rabat-Salé (RBA),Temara,2024-04-30,18,2024-04-30,19,25.2,95.2
34881,6443,164,21,Casablanca (CMN),Bouskoura,2024-01-28,11,2024-01-28,12,16.65,65.27
34882,6753,47,292,Nador (NDR),Selouane,2024-01-15,7,2024-01-15,7,13.43,54.0
34883,945,118,134,Rabat-Salé (RBA),Temara,2024-01-15,7,2024-01-15,8,29.3,109.55
34884,451,244,293,Agadir (AGA),Talborjt,2024-02-02,6,2024-02-02,6,23.39,88.86
34885,6696,291,241,Rabat-Salé (RBA),Temara,2024-05-02,8,2024-05-02,9,22.81,86.84
34886,9795,19,176,Casablanca (CMN),Mohammedia,2024-01-05,15,2024-01-05,16,34.3,127.05
34887,3768,284,271,Agadir (AGA),Ait Melloul,2024-04-02,0,2024-04-02,0,14.95,59.32
34888,2047,74,102,Marrakech (RAK),Targa,2024-02-14,6,2024-02-14,6,8.65,37.28
34889,9132,123,39,Casablanca (CMN),Anfa,2024-04-19,0,2024-04-19,1,33.25,123.38
34890,6079,195,105,Tangier (TNG),Port Tanger Ville,2024-04-01,16,2024-04-01,17,18.08,70.28
34891,3146,82,173,Agadir (AGA),Inezgane,2024-03-01,1,2024-03-01,2,16.88,66.08
34892,6192,237,77,Dakhla (VIL),Port Dakhla,2024-01-04,18,2024-01-04,19,8.38,36.33
34893,2387,57,145,Agadir (AGA),Inezgane,2024-04-01,1,2024-04-01,1,16.3,64.05
34894,7402,140,204,Tangier (TNG),Port Tanger Ville,2024-08-25,2,2024-08-25,3,17.18,67.13
34895,5291,51,207,Tangier (TNG),Gzenaya,2024-08-09,9,2024-08-09,9,11.13,45.96
34896,4575,135,279,Casablanca (CMN),Anfa,2024-10-03,18,2024-10-03,20,34.33,127.16
34897,1890,116,45,Marrakech (RAK),Gueliz,2024-03-21,7,2024-03-21,7,9.6,40.6
34898,7308,206,101,Marrakech (RAK),Gueliz,2024-05-30,9,2024-05-30,9,8.61,37.14
34899,3525,108,252,Marrakech (RAK),Gueliz,2024-02-03,1,2024-02-03,1,5.68,26.88
34900,4199,47,292,Tangier (TNG),Gzenaya,2024-01-26,4,2024-01-26,4,6.92,31.22
34901,6670,21,9,Oujda (OUD),Berkane,2024-02-23,19,2024-02-23,20,55.92,202.72
34902,6208,59,217,Nador (NDR),Beni Ensar,2024-10-03,3,2024-10-03,4,26.28,98.98
34903,8971,281,210,Oujda (OUD),Al Qods,2024-01-02,6,2024-01-02,6,14.45,57.58
34904,8152,46,95,Laayoune (EUN),Al Wahda,2024-06-03,17,2024-06-03,17,11.95,48.82
34905,1698,283,254,Tangier (TNG),Cap Spartel,2024-09-03,4,2024-09-03,5,15.28,60.48
34906,5484,176,23,Rabat-Salé (RBA),Hay Riad,2024-07-26,8,2024-07-26,8,17.45,68.07
34907,6384,248,20,Dakhla (VIL),PK25,2024-09-02,11,2024-09-02,12,30.19,112.66
34908,7735,39,274,Fes (FEZ),Ville Nouvelle,2024-06-09,9,2024-06-09,9,13.91,55.68
34909,2905,258,20,Rabat-Salé (RBA),Hay Riad,2024-05-05,5,2024-05-05,5,12.47,50.64
34910,9777,24,37,Casablanca (CMN),Mohammedia,2024-09-27,16,2024-09-27,17,31.39,116.86
34911,4829,188,100,Casablanca (CMN),Mohammedia,2024-01-04,10,2024-01-04,10,30.01,112.04
34912,7568,221,49,Oujda (OUD),Lazaret,2024-07-14,23,2024-07-14,23,14.3,57.05
34913,3081,170,242,Rabat-Salé (RBA),Hay Riad,2024-08-12,11,2024-08-12,11,10.76,44.66
34914,3425,172,238,Oujda (OUD),Berkane,2024-03-30,7,2024-03-30,9,57.2,207.2
34915,7436,225,138,Marrakech (RAK),Targa,2024-02-03,17,2024-02-03,18,10.93,45.26
34916,6571,121,198,Tangier (TNG),Malabata,2024-06-29,13,2024-06-29,13,15.63,61.71
34917,3104,2,18,Marrakech (RAK),Palmeraie,2024-09-01,18,2024-09-01,19,17.44,68.04
34918,9248,26,171,Rabat-Salé (RBA),Hay Riad,2024-01-13,20,2024-01-13,20,17.64,68.74
34919,5148,205,69,Casablanca (CMN),Anfa,2024-02-22,23,2024-02-23,0,31.28,116.48
34920,5871,84,294,Agadir (AGA),Talborjt,2024-08-01,20,2024-08-01,21,27.16,102.06
34921,5414,66,289,Casablanca (CMN),Maarif,2024-02-21,4,2024-02-21,5,25.81,97.34
34922,9949,263,288,Rabat-Salé (RBA),Hay Riad,2024-08-12,23,2024-08-13,0,12.8,51.8
34923,316,281,210,Rabat-Salé (RBA),Hay Riad,2024-09-21,13,2024-09-21,13,11.3,46.55
34924,3846,228,91,Tangier (TNG),Port Tanger Ville,2024-01-21,15,2024-01-21,16,15.53,61.36
34925,6082,289,161,Laayoune (EUN),Al Wahda,2024-01-31,10,2024-01-31,10,10.49,43.72
34926,5942,195,105,Fes (FEZ),Saiss district,2024-09-14,10,2024-09-14,10,5.16,25.06
34927,5443,261,42,Casablanca (CMN),Mohammedia,2024-04-18,15,2024-04-18,16,32.83,121.9
34928,5580,265,274,Tangier (TNG),Port Tanger Ville,2024-09-27,11,2024-09-27,12,16.66,65.31
34929,6365,126,256,Oujda (OUD),Berkane,2024-03-18,14,2024-03-18,15,59.55,215.42
34930,9357,108,252,Tangier (TNG),Gzenaya,2024-04-17,8,2024-04-17,8,5.28,25.48
34931,6940,17,80,Marrakech (RAK),Targa,2024-07-31,10,2024-07-31,11,9.46,40.11
34932,626,97,8,Marrakech (RAK),Medina,2024-01-13,2,2024-01-13,3,5.1,24.85
34933,3185,246,14,Dakhla (VIL),Port Dakhla,2024-03-06,6,2024-03-06,6,6.56,29.96
34934,7638,115,219,Casablanca (CMN),Bouskoura,2024-07-25,14,2024-07-25,14,21.32,81.62
34935,7763,159,179,Casablanca (CMN),Bouskoura,2024-05-04,4,2024-05-04,4,20.99,80.46
34936,6837,102,58,Tangier (TNG),Cap Spartel,2024-01-15,15,2024-01-15,16,21.0,80.5
34937,6912,225,138,Tangier (TNG),Cap Spartel,2024-04-23,11,2024-04-23,11,19.93,76.76
34938,9832,132,221,Agadir (AGA),Inezgane,2024-07-22,19,2024-07-22,20,20.89,80.12
34939,1021,111,187,Rabat-Salé (RBA),Agdal,2024-09-11,13,2024-09-11,13,18.32,71.12
34940,5139,16,287,Agadir (AGA),Inezgane,2024-01-16,0,2024-01-16,0,20.59,79.06
34941,946,272,10,Rabat-Salé (RBA),Agdal,2024-07-11,19,2024-07-11,20,17.1,66.85
34942,4820,176,23,Casablanca (CMN),Bouskoura,2024-06-29,8,2024-06-29,9,16.6,65.1
34943,8656,67,201,Marrakech (RAK),Targa,2024-07-03,21,2024-07-03,21,13.12,52.92
34944,572,66,289,Agadir (AGA),Ait Melloul,2024-03-11,10,2024-03-11,11,16.78,65.73
34945,4271,222,149,Casablanca (CMN),Maarif,2024-06-15,1,2024-06-15,1,31.19,116.16
34946,4387,60,138,Laayoune (EUN),Al Wahda,2024-02-23,9,2024-02-23,9,5.74,27.09
34947,9516,108,252,Fes (FEZ),Saiss district,2024-01-04,19,2024-01-04,20,4.14,21.49
34948,555,45,8,Marrakech (RAK),Medina,2024-04-18,7,2024-04-18,7,6.38,29.33
34949,9159,6,45,Tangier (TNG),Cap Spartel,2024-04-15,10,2024-04-15,11,18.33,71.16
34950,1099,266,255,Oujda (OUD),Lazaret,2024-06-26,11,2024-06-26,12,14.44,57.54
34951,3564,191,123,Oujda (OUD),Lazaret,2024-02-17,2,2024-02-17,2,14.12,56.42
34952,6394,56,224,Rabat-Salé (RBA),Agdal,2024-06-01,19,2024-06-01,20,13.49,54.22
34953,7064,19,176,Tangier (TNG),Malabata,2024-09-24,4,2024-09-24,5,16.75,65.62
34954,1906,278,152,Laayoune (EUN),Al Wahda,2024-03-28,7,2024-03-28,7,7.73,34.06
34955,7382,64,265,Dakhla (VIL),PK25,2024-09-23,20,2024-09-23,20,25.86,97.51
34956,5275,16,287,Marrakech (RAK),Targa,2024-06-17,23,2024-06-18,0,13.73,55.06
34957,4701,172,238,Rabat-Salé (RBA),Salé Center,2024-01-22,5,2024-01-22,5,9.6,40.6
34958,6387,46,95,Casablanca (CMN),Bouskoura,2024-02-01,0,2024-02-01,1,18.33,71.16
34959,9512,174,144,Casablanca (CMN),Mohammedia,2024-04-08,17,2024-04-08,18,31.96,118.86
34960,913,239,132,Marrakech (RAK),Gueliz,2024-05-24,8,2024-05-24,9,7.35,32.72
34961,554,75,132,Fes (FEZ),Batha,2024-05-02,3,2024-05-02,4,15.98,62.93
34962,8907,189,119,Rabat-Salé (RBA),Salé Center,2024-08-09,6,2024-08-09,7,9.8,41.3
34963,8302,271,247,Tangier (TNG),Cap Spartel,2024-06-01,12,2024-06-01,13,19.12,73.92
34964,5660,30,49,Fes (FEZ),Batha,2024-06-15,15,2024-06-15,15,18.07,70.24
34965,7053,129,283,Casablanca (CMN),Bouskoura,2024-08-16,0,2024-08-16,0,19.53,75.36
34966,4629,89,172,Agadir (AGA),Taghazout,2024-04-09,6,2024-04-09,7,42.85,156.98
34967,7198,206,101,Agadir (AGA),Taghazout,2024-02-17,8,2024-02-17,9,38.05,140.17
34968,7885,89,172,Laayoune (EUN),Foum El Oued,2024-05-25,12,2024-05-25,13,20.08,77.28
34969,2254,241,289,Agadir (AGA),Taghazout,2024-01-14,22,2024-01-14,23,36.26,133.91
34970,9265,32,115,Tangier (TNG),Port Tanger Ville,2024-03-29,0,2024-03-29,1,15.57,61.5
34971,2280,262,186,Fes (FEZ),Saiss district,2024-05-07,16,2024-05-07,16,4.76,23.66
34972,4717,12,84,Casablanca (CMN),Maarif,2024-08-20,16,2024-08-20,17,28.16,105.56
34973,1026,118,134,Agadir (AGA),Taghazout,2024-06-21,8,2024-06-21,9,45.23,165.3
34974,5016,233,290,Laayoune (EUN),Al Wahda,2024-10-03,5,2024-10-03,6,9.85,41.48
34975,2577,123,39,Nador (NDR),Beni Ensar,2024-01-29,15,2024-01-29,16,28.95,108.32
34976,751,264,63,Fes (FEZ),Batha,2024-05-13,2,2024-05-13,2,15.63,61.71
34977,3756,203,114,Dakhla (VIL),Port Dakhla,2024-04-02,13,2024-04-02,13,9.36,39.76
34978,3775,242,248,Casablanca (CMN),Mohammedia,2024-04-09,13,2024-04-09,13,28.9,108.15
34979,1817,47,292,Oujda (OUD),Lazaret,2024-08-16,2,2024-08-16,2,17.62,68.67
34980,4436,140,204,Oujda (OUD),Al Qods,2024-08-27,6,2024-08-27,6,10.7,44.45
34981,3,239,132,Marrakech (RAK),Targa,2024-08-28,1,2024-08-28,1,9.06,38.71
34982,3573,222,149,Marrakech (RAK),Targa,2024-06-23,0,2024-06-23,1,11.64,47.74
34983,7177,266,255,Casablanca (CMN),Bouskoura,2024-01-31,18,2024-01-31,19,19.38,74.83
34984,9290,63,274,Rabat-Salé (RBA),Salé Center,2024-07-27,19,2024-07-27,19,8.43,36.5
34985,297,82,173,Casablanca (CMN),Maarif,2024-05-04,21,2024-05-04,21,24.6,93.1
34986,989,85,70,Rabat-Salé (RBA),Salé Center,2024-09-28,8,2024-09-28,9,12.91,52.18
34987,9029,149,143,Casablanca (CMN),Mohammedia,2024-06-15,12,2024-06-15,13,34.56,127.96
34988,9237,64,265,Dakhla (VIL),Port Dakhla,2024-08-12,12,2024-08-12,13,9.05,38.68
34989,4309,32,115,Oujda (OUD),Lazaret,2024-05-28,21,2024-05-28,21,13.38,53.83
34990,8442,189,119,Casablanca (CMN),Bouskoura,2024-01-11,16,2024-01-11,17,20.4,78.4
34991,7376,199,240,Marrakech (RAK),Medina,2024-02-14,17,2024-02-14,17,5.08,24.78
34992,6474,299,141,Laayoune (EUN),Foum El Oued,2024-08-10,2,2024-08-10,3,22.5,85.75
34993,61,143,6,Tangier (TNG),Gzenaya,2024-07-20,10,2024-07-20,10,7.99,34.97
34994,9136,108,252,Casablanca (CMN),Maarif,2024-07-19,17,2024-07-19,18,22.14,84.49
34995,1473,206,101,Marrakech (RAK),Targa,2024-05-07,12,2024-05-07,12,8.12,35.42
34996,1163,264,63,Fes (FEZ),Ville Nouvelle,2024-09-27,6,2024-09-27,6,12.92,52.22
34997,6397,21,9,Rabat-Salé (RBA),Temara,2024-05-28,18,2024-05-28,18,22.56,85.96
34998,9081,174,144,Fes (FEZ),Saiss district,2024-09-22,14,2024-09-22,14,5.56,26.46
34999,8364,206,101,Oujda (OUD),Al Qods,2024-01-04,11,2024-01-04,11,11.7,47.95
35000,1156,197,89,Rabat-Salé (RBA),Hay Riad,2024-01-06,19,2024-01-06,19,13.68,54.88
35001,5609,87,276,Fes (FEZ),Saiss district,2024-08-04,0,2024-08-04,1,3.37,18.8
35002,9152,31,138,Agadir (AGA),Inezgane,2024-03-23,22,2024-03-23,22,19.68,75.88
35003,5765,296,115,Casablanca (CMN),Anfa,2024-08-31,5,2024-08-31,6,34.33,127.16
35004,3078,294,102,Oujda (OUD),Berkane,2024-01-19,1,2024-01-19,2,55.67,201.84
